place;name;location;date;wiki;lat;lon;abstract;photo
http://dbpedia.org/resource/Oakham_Castle;Oakham Castle;Rutland;12ème siècle;http://en.wikipedia.org/wiki/Oakham_Castle;52.671;-0.727449;Le château d'Oakham est situé dans le comté de Rutland, en Angleterre. Il a été construit entre 1180 et 1190, sous le règne d'Henri II, pour le baron normand Vauquelin de Ferrières. Connu pour sa collection de fers à cheval, ce château est également reconnu comme un des meilleurs exemples de l'architecture domestique normande en Angleterre. De par sa petite taille, il ne correspond pas à l'image traditionnelle d'un château. Le grand hall est la seule partie restante d'un manoir fortifié datant du début du Moyen Âge. Il est cependant démuni de nombreuses caractéristiques traditionnelles d'un château telles qu’un mur rideau, une guérite et un pont-levis avec des chaînes de fer. Des preuves historiques et archéologiques suggèrent également que le château d’Oakham possédait des tours aux points stratégiques le long des murs ainsi qu’un fossé.Le grand hall comprend une nef et deux allées à arcades, chacune avec trois colonnes de pierre. Un certain nombre de sculptures du XIIe siècle décorent la salle, dont six musiciens soutenus par des colonnes. On pense que les sculptures taillées dans la pierre locale des carrières de Clipsham ont été réalisées par des maçons qui avait également travaillé à la cathédrale de Canterbury.;http://commons.wikimedia.org/wiki/Special:FilePath/Great_Hall_-_Oakham_Castle.jpg?width=300
http://dbpedia.org/resource/Oakland_Cemetery_(Atlanta);Oakland Cemetery;Atlanta;1850;http://en.wikipedia.org/wiki/Oakland_Cemetery_(Atlanta);33.7486;-84.3714;L'Oakland Cemetery est un cimetière situé à Atlanta en Géorgie. Fondé en 1850, il est le plus ancien cimetière de la ville. Il est inscrit au Registre national des lieux historiques.;http://commons.wikimedia.org/wiki/Special:FilePath/Oakland_Cemetery_and_Atlanta_Skyscrapers.jpg?width=300
http://dbpedia.org/resource/Obelisco_de_Buenos_Aires;Obelisco de Buenos Aires;Argentine;1936;http://en.wikipedia.org/wiki/Obelisco_de_Buenos_Aires;-34.6036;-58.3817;L'Obélisque de Buenos Aires, est situé au centre de la Plaza de la República, à l'intersection des avenues Corrientes et 9 de julio. C'est l'une des icônes de Buenos Aires.;http://commons.wikimedia.org/wiki/Special:FilePath/20060128_-_Obelisco_(Buenos_Aires).jpg?width=300
http://dbpedia.org/resource/Oberdiessbach_Castle;Oberdiessbach Castle;Oberdiessbach;1666;http://en.wikipedia.org/wiki/Oberdiessbach_Castle;46.8389;7.62608;Le nouveau château d’Oberdiessbach, à Oberdiessbach dans le canton de Berne, est l’un des monuments majeurs de l’architecture du XVIIe siècle en Suisse.;http://commons.wikimedia.org/wiki/Special:FilePath/Oberdiessbach_Neues_Schloss-06.jpg?width=300
http://dbpedia.org/resource/St._Francis_Xavier_Cathedral_and_Library;Old Cathedral Complex;Vincennes (Indiana);1826;http://en.wikipedia.org/wiki/St._Francis_Xavier_Cathedral_and_Library;38.6789;-87.5342;La basilique Saint-François-Xavier (St. Francis Xavier Basilica) est la proto-cathédrale de Vincennes, dans l'État de l'Indiana aux États-Unis. Elle est surnommée par les habitants, The Old Cathedral. Elle a été élevée au rang de basilique mineure par Paul VI en 1970. Elle est placée sous le patronage de saint François-Xavier.;http://commons.wikimedia.org/wiki/Special:FilePath/Old_Cathedral_Complex_-_1.jpg?width=300
http://dbpedia.org/resource/Old_House,_Pirot;Old House;République socialiste de Serbie;1848;http://en.wikipedia.org/wiki/Old_House,_Pirot;43.1619;22.5886;"Le musée du Ponišavlje à Pirot (en serbe cyrillique : Народни музеј Топлице у Прокупљу ; en serbe latin : Narodni muzej Toplice u Prokuplju) est un musée situé à Pirot, dans le district de Pirot, en Serbie. Il a été créé en 1947.";http://commons.wikimedia.org/wiki/Special:FilePath/Pirot_Konak_Malog_Riste.JPG?width=300
http://dbpedia.org/resource/Old_Louisville;Old Louisville Residential District;Louisville (Kentucky);1850;http://en.wikipedia.org/wiki/Old_Louisville;38.2299;-85.763;Le Vieux Louisville ou Old Louisville est un quartier historique situé dans la ville de Louisville dans l'État du Kentucky aux États-Unis. Ce quartier est un des rares quartiers du pays à disposer d'une aussi riche architecture victorienne. Les maisons sont faites généralement de briques et une forte concentration de celles-ci possède des vitraux. Plusieurs de ces bâtiments de l'époque victorienne ont une architecture romane. Le quartier est préservé en faisant partie du Registre national des lieux historiques du pays. Old Louisville est constitué de 48 pâtés de maisons et se situe au nord du campus principal de l'université de Louisville et au sud du quartier des affaires de Downtown Louisville. Malgré son nom, le vieux Louisville n'est pas le plus vieux quartier de la ville. Ce quartier n'est apparu que 100 ans après la création de la ville. La ville est née le long de la rivière Ohio et ce n'est que 100 ans plus tard que le quartier maintenant nommé Vieux Louisville est apparu en tant qu'extension vers le sud du quartier de Downtown Louisville. Ce n'est que dans les années 1960 que le quartier fut renommé et son nom était à l'origine Southern Extension qui signifie extension du sud. Ayant connu une perte de population entre le début et le milieu du XXe siècle, le quartier s'est ensuite revitalisé notamment grâce aux étudiants de l'université proche et de jeunes travailleurs.;http://commons.wikimedia.org/wiki/Special:FilePath/Werne's_Row_4th_and_Hill,_Old_Louisville.jpg?width=300
http://dbpedia.org/resource/Old_Mobile_Site;"Old Mobile Site; Fort Louis De La Louisiane";Comté de Mobile;1702;http://en.wikipedia.org/wiki/Old_Mobile_Site;30.9686;-87.9939;Le fort Louis de la Mobile, dénommé également fort Louis de la Louisiane, car situé en Louisiane française, fut construit dès 1702 près de l'embouchure en eau profonde du fleuve de la Mobile en Alabama. Il servit pour des raisons politiques, militaires et religieuses. Le fort abritait la résidence de Jean-Baptiste Le Moyne de Bienville et de ses officiers, ainsi que la chapelle et plusieurs autres structures. Le site colonial a été répertorié dans le Registre national des lieux historiques le 6 mai 1976 et site national historique le 3 janvier 2001. Ce fort fut édifié après l'édification de deux premiers forts français situés au Sud du vaste territoire de la Louisiane française.;http://commons.wikimedia.org/wiki/Special:FilePath/Fort_Louis_de_la_Mobile.jpg?width=300
http://dbpedia.org/resource/Old_North_Church;Old North Church;Boston;1723;http://en.wikipedia.org/wiki/Old_North_Church;42.3664;-71.0544;La Old North Church est la plus vieille église de Boston et est un site National.;http://commons.wikimedia.org/wiki/Special:FilePath/North_End,_Boston.jpg?width=300
http://dbpedia.org/resource/Château_d'Oricourt;Oricourt Castle;Oricourt;12ème siècle;http://en.wikipedia.org/wiki/Château_d'Oricourt;47.5958;6.39194;Le château d'Oricourt, en Bourgogne-Franche-Comté, est un château fort à double enceinte édifié vers le milieu du XIIe siècle.;http://commons.wikimedia.org/wiki/Special:FilePath/Oricourt_haute-cour.jpg?width=300
http://dbpedia.org/resource/Osterley_Park;Osterley House;Isleworth;1761;http://en.wikipedia.org/wiki/Osterley_Park;51.4894;-0.351983;Osterley Park est un vaste parc londonien, situé à Osterley, division du borough londonien de Hounslow. Il couvre une superficie totale de 209 hectares, ce qui en fait l'un des plus grands espaces verts de Londres. Il appartenait originellement au banquier Thomas Gresham. Il y établit un moulin pour la papeterie et des cultures de chanvre. Il s'y trouve un musée, dans une grande maison construite par Robert Adam et John Adam et notamment connu pour une salle décorée à la manière étrusque. Cette maison était longtemps la propriété des comtes de Jersey, qui l'a vendue à la nation en 1949. Depuis 1991, elle a été la propriété du National Trust.;http://commons.wikimedia.org/wiki/Special:FilePath/Osterley_Park_House,_London-25June2009-rc.jpg?width=300
http://dbpedia.org/resource/Overtoun_House;Overtoun House;Milton (West Dunbartonshire);1862;http://en.wikipedia.org/wiki/Overtoun_House;55.9523;-4.5246;Overtoun House est un manoir situé à Milton, dans le burgh de Dumbarton, en Écosse. Le pont d'Overtoun est situé à une trentaine de mètres à l'ouest du manoir. La célébrité de cet ouvrage d'art vient du fait qu'un nombre important de chiens seraient morts en ce lieu, en sautant sans raison apparente par-dessus son parapet.;http://commons.wikimedia.org/wiki/Special:FilePath/121124_Overtoun_House,_Dunbartonshire.jpg?width=300
http://dbpedia.org/resource/Somapura_Mahavihara;Paharpur Buddhist Bihar;Bangladesh;8ème siècle;http://en.wikipedia.org/wiki/Somapura_Mahavihara;25.0311;88.9773;Le Somapura Mahavihara ou Paharpur était le plus grand monastère bouddhique d'Asie du Sud. Il est parmi les restes de vihara bouddhiques le plus célèbre. Situé à Naogaon (Bangladesh), il est inscrit sur la liste du patrimoine mondial de l'UNESCO depuis 1985, organisation internationale qui a contribué à hauteur de 5,6 millions de dollars pour sa préservation.;http://commons.wikimedia.org/wiki/Special:FilePath/Somapura_Mahavihara_(পাহাড়পুর_বৌদ্ধ_বিহার).jpg?width=300
http://dbpedia.org/resource/Palace_of_the_Borgias;Palace of the Borgias;Valence (Espagne);15ème siècle;http://en.wikipedia.org/wiki/Palace_of_the_Borgias;39.4778;-0.374639;Le palais des Borgia, appelé aussi palais du Parlement (en valencien : Palau de Les Corts) ou bien encore palais de Benicarló, est une demeure aristocratique de style gothique valencien-renaissance situé dans la ville de Valence (en Espagne). Actuellement, il s'agit du siège du Parlement valencien. Le palais fut construit au XVe siècle pour être une résidence de la famille Borgia dans la capitale de l'ancien royaume de Valence.;http://commons.wikimedia.org/wiki/Special:FilePath/Façana_de_Les_Corts_del_País_Valencià_2.jpg?width=300
http://dbpedia.org/resource/Palais_Leuchtenberg;Palais Leuchtenberg;Munich;Original 1817;http://en.wikipedia.org/wiki/Palais_Leuchtenberg;48.1442;11.5775;Le Palais Leuchtenberg, à l'ouest de la Odeonsplatz, est le plus grand palais de Munich. On y trouve aujourd'hui le ministère des Finances de la Bavière, chargé du développement de l'État et de la patrie.;http://en.wikipedia.org/wiki/Special:FilePath/Palais_Leuchtenberg.jpg?width=300
http://dbpedia.org/resource/Sans-Souci_Palace;Palais Sans Souci;Milot (Haïti);1813;http://en.wikipedia.org/wiki/Sans-Souci_Palace;19.6047;-72.2186;Le Palais Sans Souci est un château situé à Milot, en Haïti, dans le département du Nord, au sein du parc national historique - Citadelle, Sans Souci, Ramiers, à une vingtaine de km au sud de Cap-Haitien. C'est l'ancienne résidence principale d'Henri Christophe.;http://commons.wikimedia.org/wiki/Special:FilePath/Palais_du_sans-soucis.JPG?width=300
http://dbpedia.org/resource/The_Palmer_House_Hilton;Palmer House - A Hilton Hotel;Chicago;1871;http://en.wikipedia.org/wiki/The_Palmer_House_Hilton;41.8803;-87.6269;Le Palmer House est un hôtel historique de la ville de Chicago aux États-Unis. Il est exploité sous le nom Palmer House - A Hilton Hotel, et est inscrit sur la liste des Chicago Landmark et des Historic Hotels of America.;http://commons.wikimedia.org/wiki/Special:FilePath/Palmer_House_(7184381863).jpg?width=300
http://dbpedia.org/resource/Kaufman_Astoria_Studios;Paramount Studios Complex;Astoria (Queens);1921;http://en.wikipedia.org/wiki/Kaufman_Astoria_Studios;40.7577;-73.9238;Kaufman Astoria Studios sont des studios basés à New York, dans le quartier d'Astoria dans le borough du Queens, fondés en 1921. Ils dépendaient de Paramount Pictures.;http://commons.wikimedia.org/wiki/Special:FilePath/Kaufman_Studio_35_Av_35_St_sun_jeh.jpg?width=300
http://dbpedia.org/resource/Park_Crescent,_London;Park Crescent;Regent's Park;1812;http://en.wikipedia.org/wiki/Park_Crescent,_London;51.5229;-0.1462;Park Crescent est une rue et un ensemble de bâtiments de Londres.;http://commons.wikimedia.org/wiki/Special:FilePath/The_west_curve_of_Park_Crescent,_London_-_geograph.org.uk_-_1524047.jpg?width=300
http://dbpedia.org/resource/Parliament_Buildings_(Northern_Ireland);Parliament Buildings;Belfast;1933;http://en.wikipedia.org/wiki/Parliament_Buildings_(Northern_Ireland);54.605;-5.8321;Le palais de Stormont, généralement abrégé en Stormont, est un château de Belfast situé dans le quartier du même nom. Depuis l'accord du Vendredi saint, il accueille le siège de l'Assemblée nord-irlandaise.;http://commons.wikimedia.org/wiki/Special:FilePath/Stormont.jpg?width=300
http://dbpedia.org/resource/Parliament_Hill;Parliament Hill;Rivière des Outaouais;1859;http://en.wikipedia.org/wiki/Parliament_Hill;45.4247;-75.6994;La colline du Parlement (en anglais, Parliament Hill) est le lieu où est construit le Parlement du Canada, à Ottawa. La colline du parlement ainsi que l'enceinte parlementaire sont sous la juridiction du Service de Protection Parlementaire (SPP).;http://commons.wikimedia.org/wiki/Special:FilePath/Parliamenthill.jpg?width=300
http://dbpedia.org/resource/Pawon;Pawon;Java central;9ème siècle;http://en.wikipedia.org/wiki/Pawon;-7.60616;110.22;Le temple de Pawon ou Candi Pawon est un temple bouddhiste situé à 1,5 kilomètre à l'ouest du temple de Mendut et à l'est de celui de Borobudur dans le centre de l'île de Java en Indonésie. Pawon est situé au centre exact d'une ligne droite allant de Borobudur à Mendut. Chaque année, lors de la pleine lune de mai ou juin, des bouddhistes d'Indonésie et de l'étranger y célèbrent le Waisak, nom indonésien du Vesak, qui commémore la naissance, la mort et le moment où le Bodhisattva atteignit la sagesse suprême pour devenir Bouddha. Le Waisak est un jour férié officiel en Indonésie. La cérémonie culmine en une procession au flambeau qui va du temple de Mendut à Pawon pour finir à Borobudur.;http://commons.wikimedia.org/wiki/Special:FilePath/Pawon.jpg?width=300
